Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0033362	235	118	123	146	75	67	118	184	175	74	105	82	123.25	159	87	0.548	-0.868	-3.367	0.000759614273014652	0.0117056822313867	0.0386	0.0384	0.0385	0.0385	TRUE	0.6443
FBgn0034804	82	30	40	38	14	17	41	47	57	19	20	21	34.16	48	20	0.415	-1.268	-3.36	0.000778215978317548	0.0119509822739214	0	0.105	0.0665	0.0665	TRUE	0.1925
FBgn0035132	3318	1014	1093	2586	854	947	1671	1585	1557	1319	1194	1161	1414.52	1604	1225	0.764	-0.389	-3.355	0.000793350608404052	0.0121449154527677	0.0026	0.0151	0.0089	0.0089	TRUE	0.0572
FBgn0038256	2247	773	951	1423	684	756	1132	1208	1355	726	957	927	1050.63	1232	870	0.705	-0.505	-3.354	0.00079697371960996	0.0121760633285865	0.0145	0.0158	0.0153	0.0153	TRUE	0.2645
FBgn0033128	1069	301	392	809	235	275	538	470	559	413	329	337	440.94	522	360	0.691	-0.533	-3.351	0.000803770112876876	0.0122379152058023	0.0098	0.02	0.0157	0.0157	TRUE	0.2112
FBgn0039467	11112	3533	4092	9249	3048	3591	5597	5521	5831	4716	4263	4401	5054.95	5650	4460	0.79	-0.34	-3.349	0.000810658617414472	0.0123217343094039	0.0015	0.0135	0.0072	0.0072	TRUE	0.0313
FBgn0034219	2172	795	1002	1863	633	724	1094	1242	1428	950	885	887	1081.15	1255	907	0.726	-0.462	-3.343	0.000827619069540271	0.0125580971931775	0.0092	0.0158	0.0128	0.0128	TRUE	0.1745
FBgn0041188	12662	4085	3658	8493	3327	3746	6377	6384	5212	4331	4653	4591	5258.22	5991	4525	0.755	-0.406	-3.339	0.000841056175685816	0.0127203153432615	0.0068	0.0134	0.0104	0.0104	TRUE	0.1568
FBgn0263106	4574	1579	1650	3776	1296	1510	2304	2468	2351	1926	1813	1851	2118.58	2374	1863	0.786	-0.348	-3.339	0.000841166019667794	0.0127203153432615	8e-04	0.0143	0.0073	0.0073	TRUE	0.0141
FBgn0029114	3069	1027	945	2360	777	860	1546	1605	1347	1203	1087	1054	1306.93	1499	1115	0.745	-0.426	-3.338	0.000844354966566586	0.0127468977749298	0.0054	0.0153	0.0109	0.0109	TRUE	0.0926
FBgn0265523	55650	19418	16107	37105	15053	16437	28029	30347	22951	18921	21054	20147	23574.65	27109	20041	0.739	-0.436	-3.332	0.000861866704430006	0.0129892499769172	0.0111	0.013	0.0123	0.0123	TRUE	0.22
FBgn0004865	169	56	54	95	29	33	85	88	77	48	41	40	63.17	83	43	0.525	-0.93	-3.328	0.000875501155076576	0.0131724472774782	0	0.0627	0.0384	0.0384	TRUE	0.1296
FBgn0052529	22950	8088	7407	15820	6636	7421	11559	12640	10554	8067	9281	9096	10199.62	11584	8815	0.761	-0.395	-3.323	0.000890657964851799	0.0133778929054553	0.0067	0.0132	0.01	0.01	TRUE	0.0771
FBgn0037917	1613	447	567	1149	373	482	812	699	808	586	522	591	669.55	773	566	0.732	-0.45	-3.321	0.000897507827916125	0.0134354659214268	0.0039	0.0175	0.0116	0.0116	TRUE	0.0792
FBgn0264090	80	26	24	28	13	9	40	41	34	14	18	11	26.44	38	14	0.374	-1.419	-3.318	0.000907464185511412	0.0135617172824667	0	0.1319	0.0837	0.0837	TRUE	0.1349
FBgn0027552	2692	646	846	1445	604	758	1356	1010	1205	737	845	929	1013.6	1190	837	0.7	-0.515	-3.312	0.000924888240546665	0.0137758855494133	0.0157	0.016	0.0163	0.0163	TRUE	0.1888
FBgn0031126	925	296	283	656	212	255	466	463	403	335	297	313	379.22	444	315	0.71	-0.495	-3.308	0.000939220339318232	0.0139427259371792	0.0028	0.0211	0.0132	0.0132	TRUE	0.0699
FBgn0002773	100	31	56	48	13	26	50	48	80	24	18	32	42.19	59	25	0.422	-1.245	-3.303	0.00095569196337636	0.0141166638769374	0.0435	0.0875	0.0731	0.0731	TRUE	0.6475
FBgn0086687	17914	6045	6792	13906	5402	6335	9023	9447	9678	7091	7555	7765	8426.51	9383	7470	0.796	-0.329	-3.293	0.00099049875552313	0.0145343861868938	0.0015	0.0132	0.0071	0.0071	TRUE	0.0244
FBgn0036059	2085	561	628	1521	395	497	1050	877	895	776	552	609	793.16	941	646	0.688	-0.539	-3.292	0.000994008730177841	0.0145619009205494	0.0193	0.0168	0.0179	0.0179	TRUE	0.3837
FBgn0031261	5269	2216	2646	2846	1663	2008	2654	3463	3770	1451	2326	2461	2687.61	3296	2079	0.631	-0.665	-3.281	0.00103564256969142	0.0151220792921991	0.0495	0.014	0.0292	0.0292	TRUE	0.8601
FBgn0010768	770	244	246	462	184	237	388	381	351	236	257	290	317.18	373	261	0.695	-0.525	-3.28	0.00103852320285788	0.0151393226969806	0.0043	0.0228	0.015	0.015	TRUE	0.1072
FBgn0032698	1023	291	293	615	226	288	515	455	417	314	316	353	395.04	462	328	0.704	-0.507	-3.276	0.00105185794634116	0.0153086580523868	0.0063	0.0208	0.0145	0.0145	TRUE	0.1283
FBgn0051005	764	218	234	501	178	197	385	341	333	255	249	241	300.8	353	248	0.702	-0.511	-3.271	0.00107009014679236	0.0154731129025544	0	0.0233	0.0139	0.0139	TRUE	0.0813
FBgn0266450	3096	1229	1049	2247	913	1000	1559	1921	1495	1146	1277	1226	1437.2	1658	1216	0.733	-0.447	-3.272	0.00106857228754545	0.0154731129025544	0.01	0.015	0.0127	0.0127	TRUE	0.225
FBgn0025681	7097	2842	2803	4718	2261	2503	3575	4442	3994	2406	3162	3068	3441.02	4004	2879	0.719	-0.476	-3.27	0.00107653228768173	0.0155407991675546	0.0157	0.0138	0.015	0.015	TRUE	0.2553
FBgn0035766	3550	1171	1255	2810	1051	1065	1788	1830	1788	1433	1470	1305	1602.43	1802	1403	0.779	-0.361	-3.269	0.00107971548179002	0.0155615304147309	0.001	0.0148	0.0081	0.0081	TRUE	0.0431
FBgn0034970	2876	919	979	2005	834	911	1449	1436	1395	1022	1166	1117	1264.2	1427	1102	0.771	-0.376	-3.262	0.00110589391774001	0.0159130809778841	0.0019	0.0153	0.0087	0.0087	TRUE	0.0506
FBgn0028490	18261	6555	6696	11267	5335	6443	9197	10244	9541	5745	7462	7897	8347.84	9661	7035	0.728	-0.458	-3.254	0.00113736083813025	0.0162869340598492	0.0144	0.0132	0.0142	0.0142	TRUE	0.3164
FBgn0028394	346	110	141	242	67	99	174	172	201	123	94	121	147.59	182	113	0.626	-0.677	-3.251	0.00114886817066917	0.016398988455369	0.005	0.0342	0.0238	0.0238	TRUE	0.184
FBgn0000395	1233	441	352	872	298	331	621	689	502	445	417	406	513.16	604	423	0.7	-0.514	-3.251	0.00115185154607969	0.0164152667534909	0.0113	0.019	0.0158	0.0158	TRUE	0.2422
FBgn0015795	5715	1381	1634	3925	1144	1318	2878	2158	2328	2002	1600	1615	2096.99	2455	1739	0.708	-0.498	-3.243	0.00118376775864033	0.0168162989253738	0.0196	0.0143	0.0164	0.0164	TRUE	0.281
FBgn0033649	1762	506	416	1174	305	356	887	791	593	599	427	436	622.1	757	487	0.645	-0.633	-3.24	0.00119355285326615	0.0169013915167593	0.0368	0.0179	0.0257	0.0257	TRUE	0.4152
FBgn0036454	1772	691	615	1251	499	604	892	1080	876	638	698	740	820.81	949	692	0.729	-0.457	-3.239	0.00120047182488473	0.0169723849908703	0.008	0.0167	0.013	0.013	TRUE	0.1647
FBgn0053503	740	229	288	578	185	181	373	358	410	295	259	222	319.38	380	259	0.684	-0.547	-3.231	0.00123500666864995	0.0173504801225002	0.0093	0.0227	0.0172	0.0172	TRUE	0.1936
FBgn0029608	1404	460	579	897	388	491	707	719	825	457	543	602	642.16	750	534	0.71	-0.495	-3.23	0.00123852358876306	0.0173724875671065	0.0118	0.0177	0.0152	0.0152	TRUE	0.2021
FBgn0031055	5855	2343	2791	3806	1807	2288	2949	3662	3977	1941	2527	2804	2976.67	3529	2424	0.687	-0.542	-3.226	0.0012540515013115	0.0175626363556313	0.0272	0.0139	0.02	0.02	TRUE	0.3758
FBgn0020416	19654	5516	7302	15767	4891	5768	9899	8620	10405	8040	6841	7070	8479.13	9641	7317	0.759	-0.398	-3.224	0.00126547819831584	0.017667107072726	0.0082	0.0132	0.0108	0.0108	TRUE	0.1041
FBgn0033174	1132	351	395	791	295	359	570	549	563	403	413	440	489.58	561	419	0.745	-0.425	-3.218	0.00129066361213639	0.0179255102029793	0	0.0193	0.0103	0.0103	TRUE	0.0225
FBgn0032482	8311	2581	3098	6817	2296	2741	4186	4034	4414	3476	3211	3360	3780.17	4211	3349	0.796	-0.33	-3.199	0.00137867850660691	0.0190091168085878	0.0014	0.0137	0.0074	0.0074	TRUE	0.0212
FBgn0037539	1347	425	443	889	350	432	678	664	631	453	490	529	574.37	658	491	0.743	-0.429	-3.198	0.00138460757356051	0.0190613595945957	0.0024	0.0183	0.0111	0.0111	TRUE	0.0587
FBgn0004606	41396	13057	10856	26495	10244	11498	20850	20406	15469	13511	14328	14093	16442.56	18908	13977	0.739	-0.436	-3.197	0.00139047739047201	0.0190856712275538	0.0128	0.013	0.0133	0.0133	TRUE	0.3093
FBgn0010222	1088	421	497	728	318	408	548	658	708	371	445	500	538.36	638	439	0.687	-0.541	-3.197	0.00139065910258026	0.0190856712275538	0.0185	0.0187	0.0186	0.0186	TRUE	0.2314
FBgn0029095	8064	3396	3637	5670	2574	3145	4062	5307	5182	2891	3600	3855	4149.57	4850	3449	0.711	-0.492	-3.185	0.00144680457709032	0.0197044164650512	0.0201	0.0136	0.0169	0.0169	TRUE	0.2496
FBgn0034894	1204	466	400	886	315	393	606	728	570	452	441	482	546.45	635	458	0.723	-0.468	-3.179	0.00147823694006586	0.0200711225993393	0.0068	0.0186	0.0136	0.0136	TRUE	0.1816
FBgn0270927	2027	632	712	1615	539	612	1021	988	1015	824	754	750	891.78	1008	776	0.771	-0.375	-3.174	0.00150248320422513	0.0203692814307964	0	0.0164	0.0088	0.0088	TRUE	0.0372
FBgn0261553	3121	1099	1049	2305	909	1027	1572	1718	1495	1175	1271	1259	1414.95	1595	1235	0.774	-0.369	-3.165	0.00155007875637205	0.0209507609757297	0.0023	0.0151	0.009	0.009	TRUE	0.0522
FBgn0032785	577	156	169	384	103	134	291	244	241	196	144	164	213.22	259	168	0.653	-0.615	-3.155	0.00160298390636158	0.0215026771897027	0.0142	0.0276	0.0222	0.0222	TRUE	0.2587
FBgn0041183	364	115	127	244	82	97	183	180	181	124	115	119	150.34	181	119	0.66	-0.599	-3.151	0.00162558964828098	0.0217731233041183	0	0.0338	0.0188	0.0188	TRUE	0.0177
FBgn0266377	14201	5087	4679	9396	4227	4678	7153	7950	6667	4791	5912	5734	6367.8	7257	5479	0.755	-0.406	-3.148	0.00164599584748898	0.0220133408612378	0.0098	0.0133	0.0118	0.0118	TRUE	0.1487
FBgn0040505	108	42	39	63	20	17	54	66	56	32	28	21	42.76	59	27	0.473	-1.081	-3.139	0.00169569953300841	0.022442192779355	0	0.0865	0.0581	0.0581	TRUE	0.2826
FBgn0029870	5153	1788	1888	3872	1556	1812	2595	2794	2690	1974	2176	2221	2408.6	2693	2124	0.788	-0.343	-3.136	0.00171089656896528	0.022609726616875	0.0024	0.0142	0.0082	0.0082	TRUE	0.0476
FBgn0037445	3542	1085	997	2612	854	856	1784	1696	1421	1332	1194	1049	1412.64	1634	1192	0.73	-0.454	-3.134	0.00172478650285932	0.0227258481966982	0.0127	0.0151	0.0143	0.0143	TRUE	0.1546
FBgn0283531	70	33	28	36	13	12	35	52	40	18	18	15	29.66	42	17	0.413	-1.274	-3.124	0.00178210677298987	0.0234464180605919	0	0.119	0.0782	0.0782	TRUE	0.2316
FBgn0036155	186	75	75	89	45	57	94	117	107	45	63	70	82.66	106	59	0.554	-0.851	-3.114	0.00184270858629018	0.024126033638948	0.0219	0.0509	0.04	0.04	TRUE	0.5257
FBgn0250869	1067	338	365	808	289	296	537	528	520	412	404	363	460.79	528	393	0.744	-0.426	-3.113	0.00185397949054879	0.0242131896221673	0	0.0197	0.0111	0.0111	TRUE	0.05
FBgn0014033	14239	3851	4592	10290	3719	4183	7172	6018	6543	5247	5201	5127	5884.84	6578	5192	0.789	-0.342	-3.11	0.00186816599325707	0.0243627445123582	0.0037	0.0134	0.0085	0.0085	TRUE	0.077
FBgn0284226	2534	842	702	1937	537	643	1276	1316	1000	988	751	788	1019.9	1197	842	0.705	-0.504	-3.102	0.00191907227614876	0.0249535427206672	0.0202	0.0159	0.0179	0.0179	TRUE	0.2827
FBgn0035312	428	177	210	326	122	149	216	277	299	166	171	183	218.49	264	173	0.661	-0.597	-3.099	0.00194088937294118	0.0251637578526741	0.014	0.0273	0.0217	0.0217	TRUE	0.3364
FBgn0016754	2110	693	638	1450	570	641	1063	1083	909	739	797	786	896.19	1018	774	0.758	-0.399	-3.098	0.00194912574914033	0.0252338125691758	0.004	0.0164	0.0107	0.0107	TRUE	0.1011
FBgn0036257	2473	749	820	1779	648	806	1246	1171	1168	907	906	988	1064.32	1195	934	0.78	-0.358	-3.092	0.00199067190075451	0.0257342737591008	0.0011	0.0158	0.0087	0.0087	TRUE	0.0298
FBgn0036801	84	34	32	38	15	19	42	53	46	19	21	23	34.11	47	21	0.451	-1.149	-3.089	0.00200556282300342	0.0258892000934659	0	0.1051	0.0645	0.0645	TRUE	0.0868
FBgn0000139	1526	416	554	1059	386	469	769	650	789	540	540	575	643.81	736	552	0.748	-0.42	-3.076	0.00209595608156242	0.0268228172679259	0.0039	0.0177	0.0117	0.0117	TRUE	0.1149
FBgn0031012	2099	721	811	1463	612	753	1057	1127	1156	746	856	923	977.42	1113	842	0.755	-0.406	-3.07	0.00214122559411637	0.027250649099328	0.0061	0.0161	0.0115	0.0115	TRUE	0.1264
FBgn0032601	434	187	208	366	102	152	219	292	296	187	143	186	220.47	269	172	0.648	-0.627	-3.069	0.00214497367940316	0.0272543231989214	0.0216	0.0271	0.025	0.025	TRUE	0.3487
FBgn0003093	4825	1363	1409	3437	1153	1395	2430	2130	2008	1753	1613	1710	1940.51	2189	1692	0.772	-0.373	-3.066	0.00217294024573073	0.0275703401263869	0.005	0.0145	0.0101	0.0101	TRUE	0.1158
FBgn0025366	16734	4163	5752	12110	3689	4830	8428	6506	8196	6175	5160	5920	6730.88	7710	5752	0.746	-0.423	-3.061	0.00220668250940355	0.0279586360046336	0.0133	0.0133	0.0136	0.0136	TRUE	0.2266
FBgn0010053	443	114	176	301	82	119	223	178	251	153	115	146	177.68	217	138	0.639	-0.647	-3.06	0.0022142706019043	0.0280149264931273	0.0178	0.0306	0.026	0.026	TRUE	0.2166
FBgn0031170	2291	760	709	1741	627	643	1154	1188	1010	888	877	788	984.12	1117	851	0.762	-0.392	-3.057	0.00223717255394999	0.0282244984957968	0.0041	0.016	0.0108	0.0108	TRUE	0.0809
